1000 5
           5
           1   2.5152312606573104        8482.5061908137322        8482.5061908137322       -57088819.267734259     
 O  -0.54266124835792295       0.30332493938338601      -0.15774776695688955     
 O   0.55587199135799137      -0.37714992857953089       0.18529215130726909     
 H  -0.20966408986970952        1.1716562171689102      -0.43714939241599654     
 N2 -0.22148049642069431        8.3321976819083432E-002   2.0200139746260137     
 N2  0.22148049642069431       -8.3321976819083432E-002   3.0104485466886071     
           5
           2   4.4157039403915395       -107.98020234303770       -107.98020234303770       -57097274.878472663     
 O  -0.57429305809187436      -0.26889358654965650        9.6204624842804023E-002
 O   0.64829193543407404       0.24001116909385045       -8.7642032731249930E-002
 H   -1.1744159483877763       0.45838494996664364      -0.13589455808694756     
 N2  0.31220749936848435      -0.25777408335892765        4.7862647610222995     
 N2 -0.31220749936848435       0.25777408335892765        4.0451431197607794     
           5
           3   3.4922547906637194       -230.01642927172637       -230.01642927172637       -57097415.154157288     
 O   0.42612571938831295       0.47903741921339171       -1.7653032894239442E-002
 O  -0.45718444572344508      -0.51993528011114598        7.8858150017675363E-002
 H   0.49292455311061090       0.64907876738660497      -0.97136967822231246     
 N2 -0.54772879998835811        2.6224032242528564E-003   3.5272205905922567     
 N2  0.54772879998835811       -2.6224032242528564E-003   3.4572889907351816     
           5
           4   2.8953056424856185        3832.7888111776092        3832.7888111776092       -57093481.277769260     
 O   -7.9745834364670060E-002 -0.27965098219771145      -0.57167082955013304     
 O   0.14454264670878683       0.31032468533377011       0.60693898679754910     
 H   -1.0283724909732330      -0.48681395519707499      -0.55973128011217788     
 N2 -0.16389574610643465       0.40692237702032208        3.2251369417710953     
 N2  0.16389574610643465      -0.40692237702032208        2.5654743432001417     
           5
           5   17.902563261985776      -0.37480120819213686      -0.37480120819213686       -57097159.602336213     
 O   0.18916108035956478       0.13361814536783911       0.59811026091086283     
 O  -0.25514918812117210      -0.16896098946105428      -0.62603514005315075     
 H    1.0472792148019250       0.56091661461982967       0.44318812121764123     
 N2   2.8612177430736019E-003  0.40651314961208279        17.533815116057564     
 N2  -2.8612177430736019E-003 -0.40651314961208279        18.271311407913984     
           5
           6   2.6461760789155959        835.28211457151588        835.28211457151588       -57096440.920933105     
 O  -0.61182779861014069      -0.11115458401951821       0.15710827667731692     
 O   0.67551997199507507       0.12897245127660698      -0.11228443786828149     
 H   -1.0108410680994153      -0.28278249920216164      -0.71138688931533012     
 N2  0.54321836976993298       -4.3478271788313476E-002   2.5809092027317480     
 N2 -0.54321836976993298        4.3478271788313476E-002   2.7114429550994443     
           5
           7   10.861734843254089      -0.66358396152137678      -0.66358396152137678       -57097159.891374208     
 O   0.23606477632385026      -0.39618301060022243      -0.44573989140766146     
 O  -0.22825351418184875       0.47505123316404746       0.45584600455951602     
 H  -0.12397040558036510       -1.2516959949489894      -0.16039135846431304     
 N2 -0.54035329548041888        1.5597245171237749E-002   10.766806636136712     
 N2  0.54035329548041888       -1.5597245171237749E-002   10.956663050371464     
           5
           8   19.475533723831177      -0.13718440529316092      -0.13718440529316092       -57097159.364765026     
 O  -0.14703722855776763      -0.61442255362403120       0.11061910466720741     
 O   0.20924527359776612       0.64802140439249889      -0.14782961701259117     
 H  -0.98728687295011341      -0.53323817343221991       0.59055786676344035     
 N2 -0.42303632075271802       0.33756715374457097        19.566775219526900     
 N2  0.42303632075271802      -0.33756715374457097        19.384292228135450     
           5
           9   7.1365047931671146       -15.052576092085250       -15.052576092085250       -57097176.534314774     
 O   0.12066118361028723       -3.5553765298769737E-003  0.62992050718221160     
 O  -0.17157771379716191        4.6796081572330818E-002 -0.67375079637617852     
 H   0.80808232821570714      -0.68626140619067877       0.69561853504618720     
 N2  0.43565894913566844       -1.0443261440355083E-002   6.8028454746572109     
 N2 -0.43565894913566844        1.0443261440355083E-002   7.4701641116770183     
           5
          10   17.894133329391479      -0.33386417997909862      -0.33386417997909862       -57097159.561298639     
 O  -0.63185410675644160       0.10759002151057859        2.3587758426176931E-002
 O   0.68896355301724033       -9.9467306728645191E-002   3.1692242677499691E-002
 H  -0.90636840586267187      -0.12891338526655771      -0.87733378200899348     
 N2  0.27949647197700778      -0.42549409386022463        17.689016726595725     
 N2 -0.27949647197700778       0.42549409386022463        18.099249932187238     
           5
          11   13.972856831550596        9.4550592960887456E-003   9.4550592960887456E-003  -57097159.218083978     
 O   0.22449862600804457       0.30186887858508471      -0.51946814566774224     
 O  -0.18708012022677359      -0.33296052840299845       0.58284409225920086     
 H  -0.59385887371164381       0.49344707270339155       -1.0058223191277476     
 N2  0.29447971059644329      -0.32891890725273559        13.646773444977924     
 N2 -0.29447971059644329       0.32891890725273559        14.298940218123267     
           5
          12   16.155538535118104        6.2475544291078634E-002   6.2475544291078634E-002  -57097159.165108509     
 O   0.59390845647474566       0.24166338964997044        1.5593547764087804E-002
 O  -0.62717289676358556      -0.29719834270716028       -6.2419735638738989E-002
 H   0.52793083614969971       0.88138005475032077       0.74316562382266416     
 N2 -0.12980043580068298      -0.52275966142027219        16.050132151261550     
 N2  0.12980043580068298       0.52275966142027219        16.260944918974658     
           5
          13   11.769670104980468        3.7705985079863266E-002   3.7705985079863266E-002  -57097159.189771317     
 O   0.62062853278173380       -4.9814160167651701E-002  0.15398175555949278     
 O  -0.66891490813393284        1.3450520794554197E-003 -0.19524332831366067     
 H   0.76633986001192744       0.76923996129934458       0.65485113880805901     
 N2 -0.54297401590810568        8.8878005332855368E-003   11.849272539304454     
 N2  0.54297401590810568       -8.8878005332855368E-003   11.690067670656482     
           5
          14   3.3600400269031523        96.903465478657424        96.903465478657424       -57097138.157714769     
 O  -0.35734206123834067       0.18686137701942043      -0.49875954562247654     
 O   0.42911081923176619      -0.16280859360121847       0.52433404181662258     
 H   -1.1390223339968875      -0.38173514874859138      -0.40588583612550816     
 N2  0.51100370564023934       0.14342702937636437        3.2202536807665747     
 N2 -0.51100370564023934      -0.14342702937636437        3.4998263730397294     
           5
          15   13.843417358398435      -0.20987055310663819      -0.20987055310663819       -57097159.437483557     
 O  -0.53960980555520544      -0.34467886184872737        3.7273948604065972E-002
 O   0.61425786555071737       0.32873880154166102       -1.3674637470481329E-002
 H   -1.1847189487689989       0.25298033855718888      -0.37453821411479171     
 N2  0.51903401460865295       -6.4082230695484951E-002   13.676883632419836     
 N2 -0.51903401460865295        6.4082230695484951E-002   14.009951084377033     
           5
          16   19.490251755714418      -0.38035621075466830      -0.38035621075466830       -57097159.607828788     
 O  -0.27936639733304769       0.57333620659448115        6.7908891540087168E-002
 O   0.32197106820193588      -0.61775062109037704       -1.6962373751266076E-002
 H  -0.67616708173625850       0.70488902799258124      -0.80855825324652708     
 N2  0.54345227068268120       -3.4054452547740109E-002   19.559072146962301     
 N2 -0.54345227068268120        3.4054452547740109E-002   19.421431364466535     
           5
          17   3.2873106420040132        461.26622242948787        461.26622242948787       -57096785.228472821     
 O   0.18020349514561462      -0.36222549380819408      -0.49768564302570911     
 O  -0.18571336594004240       0.34590053823146050       0.57570155818994073     
 H    8.7445652784814171E-002  0.25908890613809932       -1.2381692572610297     
 N2  0.52167351514850779        6.1623052870130750E-002   3.4463567530773886     
 N2 -0.52167351514850779       -6.1623052870130750E-002   3.1282645309306378     
           5
          18   13.379423522949216       -9.7921476940370747E-002  -9.7921476940370747E-002  -57097159.325406201     
 O   0.16304584988707016       0.40882765898376161      -0.46652717325538434     
 O  -0.11902742714642159      -0.44669368902097062       0.52140784470092083     
 H  -0.69860435112320229       0.60096140880867843      -0.87099613019550615     
 N2  0.47217694525789622       -7.8873129783559259E-002   13.110975605719322     
 N2 -0.47217694525789622        7.8873129783559259E-002   13.647871440179109     
           5
          19   2.7720471769571304        4475.6682141697447        4475.6682141697447       -57092856.011309519     
 O   0.21274997638329968       0.20608723688011216      -0.56889111932357073     
 O  -0.28309622470075557      -0.23680102961216354       0.59105898239914978     
 H    1.1164460718940301       0.48745020621316265      -0.35182009339471326     
 N2  -1.4368642732881765E-002 -0.53248629734696773        2.9042901644601784     
 N2   1.4368642732881765E-002  0.53248629734696773        2.6398041894540825     
           5
          20   2.2544014275074007        37486.270323194229        37486.270323194229       -57060153.524055287     
 O   -3.3730298846506114E-002  -6.6929743026911542E-002 -0.63698844867020643     
 O    8.8040216105443658E-002  0.10242502177225689       0.68361316254368554     
 H  -0.86193784656437300      -0.56333586330276186      -0.73996808504018130     
 N2  0.46804439832871331       0.22752534015197429        2.4287659401865613     
 N2 -0.46804439832871331      -0.22752534015197429        2.0800369148282405     
           5
          21   3.5325290799140929        819.07922242139512        819.07922242139512       -57096435.194385670     
 O   0.13952171277591083      -0.15162398937995777      -0.60738411636276912     
 O  -0.20935725684906489       0.16491573140272128       0.64384878758949293     
 H    1.1083408244773183      -0.21094960321090547      -0.57872082630853061     
 N2   4.3431274975461932E-002  0.29521165890627116        3.9931809259972417     
 N2  -4.3431274975461932E-002 -0.29521165890627116        3.0718772338309441     
           5
          22   17.065987420082088      -0.45378632913400746      -0.45378632913400746       -57097159.681272469     
 O   0.28906497016907051       0.52813347681421374      -0.22110649242047159     
 O  -0.28201133443970022      -0.56715811897052604       0.29046548172420439     
 H  -0.11194632394735189       0.61934942494543677       -1.1007775540387625     
 N2  0.51998323371614563       -4.4499901017293092E-002   17.235909513888487     
 N2 -0.51998323371614563        4.4499901017293092E-002   16.896065326275686     
           5
          23   2.4096065491437910        2194746306.7000003        2194746306.7000003        2194746306.7000003     
 O   -9.4131867328298077E-002   3.8999111123969664E-002  0.63323760800036766     
 O   0.14638477380450671       -2.3190098225150174E-003 -0.68127457088281707     
 H  -0.82929159089118332      -0.58213985811837998       0.76238150290272100     
 N2 -0.42110062046295638       -1.3639416042565434E-002   2.7613515651365281     
 N2  0.42110062046295638        1.3639416042565434E-002   2.0578615331510539     
           5
          24   3.9170629203319547       -556.69960164276370       -556.69960164276370       -57097769.174383499     
 O   0.55889877454899450       0.28554335450405477       0.13216943598049874     
 O  -0.59147276141242155      -0.30847454880991082      -0.20142578281741005     
 H   0.51697283862936005       0.36393471462868304        1.0991485435139192     
 N2  0.10083323761967800      -0.16299089478462317        4.4313614220879307     
 N2 -0.10083323761967800       0.16299089478462317        3.4027644185759787     
           5
          25   2.6909191787242888        891.92234560099064        891.92234560099064       -57096390.089314401     
 O   0.23028828717530397       0.58491880828155707      -0.12731417756694285     
 O  -0.19633690712324772      -0.64892540661528841       0.16098619906805586     
 H  -0.53883306929807717        1.0158312204868665      -0.53439944612256618     
 N2 -0.50271034986679675       0.11494941737048987        2.5030222439888132     
 N2  0.50271034986679675      -0.11494941737048987        2.8788161134597643     
           5
          26   4.4653722465038292       -70.161991069960450       -70.161991069960450       -57097246.322151564     
 O  -0.36750319754760408      -0.29269386115071083      -0.43662719880714518     
 O   0.42659425236674808       0.34590593779456935       0.42887684337818310     
 H  -0.93781797345030238      -0.84451431835090651       0.12300377179176537     
 N2   3.4318942834573207E-002 -0.23692898517392688        3.9714864412338557     
 N2  -3.4318942834573207E-002  0.23692898517392688        4.9592580517738032     
           5
          27   3.2207450896501539        4382.1871007426971        4382.1871007426971       -57092925.258701891     
 O   0.29409114150667959        4.1362859735544585E-002  0.56848141713075817     
 O  -0.29290969159821356       -9.8218698137990848E-002 -0.62460060890447233     
 H   -1.8750468447072621E-002  0.90234346488811423       0.89065234766875057     
 N2  -9.2167259580532540E-002 -0.17472182510843043        2.7086769275933889     
 N2   9.2167259580532540E-002  0.17472182510843043        3.7328132517069195     
           5
          28   4.3881268262863156       -314.28868636318060       -314.28868636318060       -57097501.213461094     
 O   0.54480619906421934      -0.33273895095459594        6.1988735105922892E-002
 O  -0.57161436683430678       0.37980603799013191      -0.12071996469007458     
 H   0.42546510037783253      -0.74698886853471580       0.93210728553468303     
 N2  0.14423745964462037       -2.6894657046833265E-002   3.8592520252628608     
 N2 -0.14423745964462037        2.6894657046833265E-002   4.9170016273097712     
           5
          29   6.1353229999542211       -3.9333397903704546       -3.9333397903704546       -57097166.750193231     
 O  -0.20126435905231271       -6.3265849817810998E-002 -0.60569109067518168     
 O   0.26069081884676792       0.10620605940117787       0.63743979374949200     
 H  -0.94314109410188196      -0.68149232492559608      -0.50387498527406549     
 N2  -8.8067492776804132E-002 -0.37859005456968176        6.5228149479956388     
 N2   8.8067492776804132E-002  0.37859005456968176        5.7478310519128035     
           5
          30   15.260478520393368      -0.51163968488943157      -0.51163968488943157       -57097159.739139147     
 O   0.23110949719078244       0.21730308387008959      -0.55744002130271542     
 O  -0.25409161729880675      -0.17898678695730214       0.62367467549444222     
 H   0.36474294410997948      -0.60810747127209341       -1.0511920857798414     
 N2  0.50473251308843625       0.11391180061198365        15.077433404608307     
 N2 -0.50473251308843625      -0.11391180061198365        15.443523636178432     
           5
          31   6.1545267581939687       -18.510787948696702       -18.510787948696702       -57097179.524202734     
 O    1.9063213698974280E-002  0.28968159106668928       0.57192025404048918     
 O   -5.8485914525372558E-002 -0.35445860917083727      -0.59708241719776534     
 H   0.62566690525504953        1.0280583420031346       0.39934181124378071     
 N2 -0.48029368980012160        9.0665933756856790E-002   6.4041945023944988     
 N2  0.48029368980012160       -9.0665933756856790E-002   5.9048590139934376     
           5
