           5          10          94         274  ! atoms, atom pairs, groups/coefficients, terms
    TERM   GROUP : EXPONENTS
     112      26 :    0   0   0   2   0   0   0   0   1   0
     113      27 :    0   0   0   2   0   0   0   1   0   0
     114      52 :    0   0   0   2   0   0   1   0   0   0
     115      57 :    0   0   0   2   0   1   0   0   0   0
     116      65 :    0   0   0   2   1   0   0   0   0   0
     117      28 :    0   0   0   3   0   0   0   0   0   0
     118      14 :    0   0   1   0   0   0   0   0   0   0
     119      15 :    0   0   1   0   0   0   0   0   0   1
     120      16 :    0   0   1   0   0   0   0   0   0   2
     121      20 :    0   0   1   0   0   0   0   0   1   0
     122      21 :    0   0   1   0   0   0   0   0   1   1
     123      23 :    0   0   1   0   0   0   0   0   2   0
     124      17 :    0   0   1   0   0   0   0   1   0   0
     125      18 :    0   0   1   0   0   0   0   1   0   1
     126      22 :    0   0   1   0   0   0   0   1   1   0
     127      19 :    0   0   1   0   0   0   0   2   0   0
     128      53 :    0   0   1   0   0   0   1   0   0   0
     129      54 :    0   0   1   0   0   0   1   0   0   1
     130      55 :    0   0   1   0   0   0   1   0   1   0
     131      55 :    0   0   1   0   0   0   1   1   0   0
     132      57 :    0   0   1   0   0   0   2   0   0   0
     133      48 :    0   0   1   0   0   1   0   0   0   0
     134      49 :    0   0   1   0   0   1   0   0   0   1
     135      51 :    0   0   1   0   0   1   0   0   1   0
     136      50 :    0   0   1   0   0   1   0   1   0   0
     137      56 :    0   0   1   0   0   1   1   0   0   0
     138      52 :    0   0   1   0   0   2   0   0   0   0
     139      58 :    0   0   1   0   1   0   0   0   0   0
     140      59 :    0   0   1   0   1   0   0   0   0   1
     141      61 :    0   0   1   0   1   0   0   0   1   0
     142      60 :    0   0   1   0   1   0   0   1   0   0
     143      63 :    0   0   1   0   1   0   1   0   0   0
     144      62 :    0   0   1   0   1   1   0   0   0   0
     145      64 :    0   0   1   0   2   0   0   0   0   0
     146      29 :    0   0   1   1   0   0   0   0   0   0
     147      30 :    0   0   1   1   0   0   0   0   0   1
     148      31 :    0   0   1   1   0   0   0   0   1   0
     149      31 :    0   0   1   1   0   0   0   1   0   0
     150      56 :    0   0   1   1   0   0   1   0   0   0
     151      56 :    0   0   1   1   0   1   0   0   0   0
     152      66 :    0   0   1   1   1   0   0   0   0   0
     153      32 :    0   0   1   2   0   0   0   0   0   0
     154      24 :    0   0   2   0   0   0   0   0   0   0
     155      25 :    0   0   2   0   0   0   0   0   0   1
     156      27 :    0   0   2   0   0   0   0   0   1   0
     157      26 :    0   0   2   0   0   0   0   1   0   0
     158      57 :    0   0   2   0   0   0   1   0   0   0
     159      52 :    0   0   2   0   0   1   0   0   0   0
     160      65 :    0   0   2   0   1   0   0   0   0   0
     161      32 :    0   0   2   1   0   0   0   0   0   0
     162      28 :    0   0   3   0   0   0   0   0   0   0
     163      33 :    0   1   0   0   0   0   0   0   0   0
     164      34 :    0   1   0   0   0   0   0   0   1   0
     165      35 :    0   1   0   0   0   0   0   0   1   1
     166      36 :    0   1   0   0   0   0   0   0   2   0
     167      34 :    0   1   0   0   0   0   0   1   0   0
     168      35 :    0   1   0   0   0   0   0   1   0   1
     169      37 :    0   1   0   0   0   0   0   1   1   0
     170      36 :    0   1   0   0   0   0   0   2   0   0
     171      58 :    0   1   0   0   0   0   1   0   0   0
     172      59 :    0   1   0   0   0   0   1   0   0   1
     173      60 :    0   1   0   0   0   0   1   0   1   0
     174      61 :    0   1   0   0   0   0   1   1   0   0
     175      65 :    0   1   0   0   0   0   2   0   0   0
     176      58 :    0   1   0   0   0   1   0   0   0   0
     177      59 :    0   1   0   0   0   1   0   0   0   1
     178      61 :    0   1   0   0   0   1   0   0   1   0
     179      60 :    0   1   0   0   0   1   0   1   0   0
     180      66 :    0   1   0   0   0   1   1   0   0   0
     181      65 :    0   1   0   0   0   2   0   0   0   0
     182      67 :    0   1   0   0   1   0   0   0   0   0
     183      68 :    0   1   0   0   1   0   0   0   1   0
     184      68 :    0   1   0   0   1   0   0   1   0   0
     185      69 :    0   1   0   0   1   0   1   0   0   0
     186      69 :    0   1   0   0   1   1   0   0   0   0
     187      70 :    0   1   0   0   2   0   0   0   0   0
     188      38 :    0   1   0   1   0   0   0   0   0   0
     189      39 :    0   1   0   1   0   0   0   0   0   1
     190      40 :    0   1   0   1   0   0   0   0   1   0
     191      41 :    0   1   0   1   0   0   0   1   0   0
     192      62 :    0   1   0   1   0   0   1   0   0   0
     193      63 :    0   1   0   1   0   1   0   0   0   0
     194      69 :    0   1   0   1   1   0   0   0   0   0
     195      42 :    0   1   0   2   0   0   0   0   0   0
     196      38 :    0   1   1   0   0   0   0   0   0   0
     197      39 :    0   1   1   0   0   0   0   0   0   1
     198      41 :    0   1   1   0   0   0   0   0   1   0
     199      40 :    0   1   1   0   0   0   0   1   0   0
     200      63 :    0   1   1   0   0   0   1   0   0   0
     201      62 :    0   1   1   0   0   1   0   0   0   0
     202      69 :    0   1   1   0   1   0   0   0   0   0
     203      43 :    0   1   1   1   0   0   0   0   0   0
     204      42 :    0   1   2   0   0   0   0   0   0   0
     205      44 :    0   2   0   0   0   0   0   0   0   0
     206      45 :    0   2   0   0   0   0   0   0   1   0
     207      45 :    0   2   0   0   0   0   0   1   0   0
     208      64 :    0   2   0   0   0   0   1   0   0   0
     209      64 :    0   2   0   0   0   1   0   0   0   0
     210      70 :    0   2   0   0   1   0   0   0   0   0
     211      46 :    0   2   0   1   0   0   0   0   0   0
     212      46 :    0   2   1   0   0   0   0   0   0   0
     213      47 :    0   3   0   0   0   0   0   0   0   0
     214      71 :    1   0   0   0   0   0   0   0   0   0
     215      72 :    1   0   0   0   0   0   0   0   1   0
     216      73 :    1   0   0   0   0   0   0   0   1   1
     217      74 :    1   0   0   0   0   0   0   0   2   0
     218      72 :    1   0   0   0   0   0   0   1   0   0
     219      73 :    1   0   0   0   0   0   0   1   0   1
     220      75 :    1   0   0   0   0   0   0   1   1   0
     221      74 :    1   0   0   0   0   0   0   2   0   0
     222      76 :    1   0   0   0   0   0   1   0   0   0
     223      77 :    1   0   0   0   0   0   1   0   0   1
     224      78 :    1   0   0   0   0   0   1   0   1   0
     225      79 :    1   0   0   0   0   0   1   1   0   0
     226      80 :    1   0   0   0   0   0   2   0   0   0
     227      76 :    1   0   0   0   0   1   0   0   0   0
     228      77 :    1   0   0   0   0   1   0   0   0   1
     229      79 :    1   0   0   0   0   1   0   0   1   0
     230      78 :    1   0   0   0   0   1   0   1   0   0
     231      81 :    1   0   0   0   0   1   1   0   0   0
     232      80 :    1   0   0   0   0   2   0   0   0   0
     233      82 :    1   0   0   0   1   0   0   0   0   0
     234      83 :    1   0   0   0   1   0   0   0   1   0
     235      83 :    1   0   0   0   1   0   0   1   0   0
     236      84 :    1   0   0   0   1   0   1   0   0   0
     237      84 :    1   0   0   0   1   1   0   0   0   0
     238      85 :    1   0   0   0   2   0   0   0   0   0
     239      76 :    1   0   0   1   0   0   0   0   0   0
     240      77 :    1   0   0   1   0   0   0   0   0   1
     241      78 :    1   0   0   1   0   0   0   0   1   0
     242      79 :    1   0   0   1   0   0   0   1   0   0
     243      86 :    1   0   0   1   0   0   1   0   0   0
     244      87 :    1   0   0   1   0   1   0   0   0   0
     245      88 :    1   0   0   1   1   0   0   0   0   0
     246      80 :    1   0   0   2   0   0   0   0   0   0
     247      76 :    1   0   1   0   0   0   0   0   0   0
     248      77 :    1   0   1   0   0   0   0   0   0   1
     249      79 :    1   0   1   0   0   0   0   0   1   0
     250      78 :    1   0   1   0   0   0   0   1   0   0
     251      87 :    1   0   1   0   0   0   1   0   0   0
     252      86 :    1   0   1   0   0   1   0   0   0   0
     253      88 :    1   0   1   0   1   0   0   0   0   0
     254      81 :    1   0   1   1   0   0   0   0   0   0
     255      80 :    1   0   2   0   0   0   0   0   0   0
     256      82 :    1   1   0   0   0   0   0   0   0   0
     257      83 :    1   1   0   0   0   0   0   0   1   0
     258      83 :    1   1   0   0   0   0   0   1   0   0
     259      88 :    1   1   0   0   0   0   1   0   0   0
     260      88 :    1   1   0   0   0   1   0   0   0   0
     261      89 :    1   1   0   0   1   0   0   0   0   0
     262      84 :    1   1   0   1   0   0   0   0   0   0
     263      84 :    1   1   1   0   0   0   0   0   0   0
     264      85 :    1   2   0   0   0   0   0   0   0   0
     265      90 :    2   0   0   0   0   0   0   0   0   0
     266      91 :    2   0   0   0   0   0   0   0   1   0
     267      91 :    2   0   0   0   0   0   0   1   0   0
     268      92 :    2   0   0   0   0   0   1   0   0   0
     269      92 :    2   0   0   0   0   1   0   0   0   0
     270      93 :    2   0   0   0   1   0   0   0   0   0
     271      92 :    2   0   0   1   0   0   0   0   0   0
     272      92 :    2   0   1   0   0   0   0   0   0   0
     273      93 :    2   1   0   0   0   0   0   0   0   0
     274      94 :    3   0   0   0   0   0   0   0   0   0
