    1    0.1964796218E+03
    2    0.2742348189E+03
    3   -0.2251712777E+04
    4    0.2391473074E+04
    5    0.6944578234E+03
    6    0.8519964881E+03
    7   -0.1368880510E+04
    8    0.1432901956E+04
    9   -0.1031947637E+04
   10    0.6863634032E+04
   11   -0.1357689909E+04
   12    0.2554255600E+03
   13   -0.1778141067E+04
   14    0.5565327244E+04
   15   -0.6948626399E+04
   16    0.4044579943E+03
   17   -0.9915290293E+03
   18   -0.2836352413E+04
   19   -0.1897955571E+03
   20   -0.7003203906E+03
   21    0.1141360829E+04
   22   -0.1238483083E+04
   23    0.5036214882E+04
   24    0.1598036201E+04
   25   -0.2413936256E+04
   26    0.2596736815E+04
   27   -0.5424961466E+04
   28   -0.4355035212E+04
   29    0.1367949032E+05
   30   -0.1394225843E+04
   31    0.2369737050E+04
   32    0.7486731358E+04
   33    0.2473500602E+04
   34    0.7646566057E+04
   35   -0.2486936357E+04
   36   -0.8909412862E+04
   37    0.3713738832E+04
   38   -0.1324127390E+05
   39   -0.9386340908E+04
   40   -0.4650800824E+03
   41   -0.3593296030E+04
   42    0.3347241246E+04
   43   -0.2491056538E+04
   44    0.1549405840E+05
   45    0.7747766624E+03
